user_id,image_type,gender,age_group,customer_type,clicks,converted,time_on_page,purchase_value
1700,lifestyle,male,senior,returning,0,1,62.34,177.69
1701,lifestyle,male,young,new,0,0,32.37,0.0
1702,studio,female,senior,new,1,0,55.09,0.0
1703,studio,male,senior,new,0,0,38.8,0.0
1704,lifestyle,male,adult,new,0,0,50.56,0.0
1705,studio,male,adult,new,0,0,38.87,0.0
1706,studio,female,adult,returning,0,0,41.89,0.0
1707,lifestyle,female,senior,new,0,0,45.03,0.0
1708,studio,female,young,new,0,0,39.06,0.0
1709,lifestyle,male,adult,new,0,0,60.13,0.0
1710,lifestyle,female,senior,new,0,0,33.54,0.0
1711,studio,female,adult,new,0,0,16.61,0.0
1712,studio,male,adult,returning,1,1,76.37,132.97
1713,lifestyle,female,adult,new,0,0,33.51,0.0
1714,studio,male,young,returning,0,0,21.18,0.0
1715,studio,male,adult,new,0,0,40.34,0.0
1716,lifestyle,male,young,new,0,0,31.96,0.0
1717,studio,male,young,new,0,0,50.39,0.0
1718,lifestyle,female,adult,new,0,0,43.56,0.0
1719,lifestyle,male,adult,new,0,0,39.97,0.0
1720,studio,male,adult,new,0,0,26.78,0.0
1721,studio,male,adult,new,0,0,37.15,0.0
1722,studio,female,young,returning,0,0,19.09,0.0
1723,studio,female,young,new,0,0,10.32,0.0
1724,studio,female,adult,returning,0,0,19.46,0.0
1725,lifestyle,female,adult,new,0,0,53.37,0.0
1726,studio,male,adult,returning,0,0,25.76,0.0
1727,lifestyle,male,adult,new,0,0,27.65,0.0
1728,lifestyle,female,senior,new,0,0,46.11,0.0
1729,lifestyle,male,adult,returning,0,0,64.25,0.0
1730,lifestyle,male,young,new,0,0,52.92,0.0
1731,studio,female,adult,new,1,0,42.0,0.0
1732,lifestyle,male,senior,new,0,0,38.82,0.0
1733,lifestyle,male,adult,new,0,0,34.04,0.0
1734,studio,male,senior,returning,0,0,30.9,0.0
1735,studio,male,adult,returning,0,0,40.44,0.0
1736,lifestyle,female,adult,returning,0,0,38.64,0.0
1737,studio,female,young,returning,0,0,23.87,0.0
1738,studio,female,adult,new,0,0,21.64,0.0
1739,studio,female,young,new,0,0,58.01,0.0
1740,studio,male,young,returning,0,0,42.39,0.0
1741,lifestyle,male,young,new,1,1,68.44,136.27
1742,lifestyle,male,young,new,0,0,54.12,0.0
1743,lifestyle,male,adult,new,0,0,30.48,0.0
1744,studio,female,adult,returning,0,0,33.63,0.0
1745,studio,female,young,new,0,0,32.53,0.0
1746,studio,male,senior,returning,0,0,41.82,0.0
1747,studio,male,young,new,1,0,40.58,0.0
1748,studio,male,adult,new,0,0,36.28,0.0
1749,lifestyle,male,young,returning,0,0,24.52,0.0
1750,studio,male,young,returning,0,0,31.23,0.0
1751,lifestyle,female,young,new,0,0,55.35,0.0
1752,studio,female,adult,new,0,0,45.25,0.0
1753,studio,female,adult,new,0,0,28.04,0.0
1754,studio,male,young,returning,0,0,19.74,0.0
1755,lifestyle,male,adult,new,0,0,20.17,0.0
1756,lifestyle,female,young,new,0,0,48.17,0.0
1757,lifestyle,female,adult,returning,0,0,44.78,0.0
1758,studio,female,adult,new,0,0,38.86,0.0
1759,studio,female,young,new,0,0,51.91,0.0
1760,lifestyle,female,adult,returning,0,0,43.53,0.0
1761,studio,female,senior,returning,0,0,42.28,0.0
1762,lifestyle,male,adult,returning,0,0,28.03,0.0
1763,studio,female,adult,new,0,0,51.24,0.0
1764,studio,male,adult,returning,0,0,33.36,0.0
1765,studio,male,adult,returning,0,0,26.83,0.0
1766,studio,female,senior,new,1,0,57.08,0.0
1767,lifestyle,male,senior,new,0,0,67.0,0.0
1768,studio,male,adult,new,0,0,56.35,0.0
1769,studio,male,adult,returning,1,0,40.3,0.0
1770,studio,male,adult,returning,0,0,46.75,0.0
1771,studio,male,adult,returning,0,0,38.36,0.0
1772,lifestyle,male,senior,new,0,0,56.88,0.0
1773,lifestyle,male,adult,new,0,0,44.77,0.0
1774,lifestyle,male,adult,new,0,0,48.15,0.0
1775,lifestyle,female,young,returning,0,0,55.21,0.0
1776,studio,male,adult,returning,0,0,17.51,0.0
1777,lifestyle,male,senior,new,1,0,65.6,0.0
1778,studio,female,adult,new,0,0,23.3,0.0
1779,studio,female,young,returning,0,0,30.36,0.0
1780,lifestyle,female,young,new,0,0,42.01,0.0
1781,studio,male,adult,returning,0,0,24.92,0.0
1782,lifestyle,female,senior,new,1,0,56.19,0.0
1783,studio,female,senior,returning,0,0,25.99,0.0
1784,lifestyle,female,senior,new,0,0,41.07,0.0
1785,lifestyle,female,adult,new,0,0,47.12,0.0
1786,lifestyle,female,adult,returning,0,0,50.65,0.0
1787,lifestyle,female,adult,new,0,0,34.31,0.0
1788,lifestyle,female,adult,new,0,0,55.28,0.0
1789,studio,male,adult,returning,0,0,40.77,0.0
1790,lifestyle,female,adult,new,0,0,56.33,0.0
1791,studio,female,adult,returning,0,0,17.29,0.0
1792,lifestyle,male,young,new,0,0,45.11,0.0
1793,lifestyle,female,young,new,0,0,48.11,0.0
1794,lifestyle,male,adult,new,1,0,39.81,0.0
1795,studio,male,senior,new,1,0,79.14,0.0
1796,studio,female,adult,returning,0,0,28.63,0.0
1797,lifestyle,male,young,returning,0,0,47.44,0.0
1798,studio,male,senior,new,0,0,49.27,0.0
1799,studio,male,adult,new,0,0,36.01,0.0
1800,studio,male,adult,returning,0,0,48.86,0.0
1801,lifestyle,male,adult,new,0,0,61.95,0.0
1802,lifestyle,male,adult,new,0,0,30.9,0.0
1803,studio,male,adult,new,0,0,36.16,0.0
1804,studio,female,senior,new,0,0,49.16,0.0
1805,studio,female,young,new,0,0,18.67,0.0
1806,lifestyle,male,young,new,0,0,52.64,0.0
1807,lifestyle,female,young,new,1,0,74.07,0.0
1808,studio,male,young,returning,0,0,47.84,0.0
1809,studio,male,young,new,0,0,39.38,0.0
1810,studio,male,young,new,0,0,50.39,0.0
1811,lifestyle,female,young,new,0,0,45.57,0.0
1812,lifestyle,female,young,returning,0,0,28.8,0.0
1813,studio,male,young,new,0,0,29.78,0.0
1814,studio,male,young,new,0,0,32.44,0.0
1815,studio,male,adult,returning,0,0,34.36,0.0
1816,lifestyle,female,adult,new,0,0,41.06,0.0
1817,studio,female,young,new,1,0,46.62,0.0
1818,lifestyle,male,adult,returning,0,0,44.19,0.0
1819,lifestyle,female,senior,new,0,0,62.04,0.0
1820,studio,male,senior,new,0,0,42.14,0.0
1821,studio,female,young,new,0,0,41.29,0.0
1822,studio,female,adult,returning,0,0,13.06,0.0
1823,lifestyle,male,adult,new,0,0,43.26,0.0
1824,lifestyle,female,young,returning,1,0,67.87,0.0
1825,lifestyle,female,young,returning,0,0,54.47,0.0
1826,lifestyle,male,young,new,0,0,53.45,0.0
1827,studio,male,adult,returning,0,0,38.03,0.0
1828,lifestyle,female,adult,new,0,0,46.14,0.0
1829,lifestyle,male,adult,new,0,0,35.27,0.0
1830,studio,male,young,returning,0,1,63.45,76.26
1831,lifestyle,male,young,new,0,0,35.33,0.0
1832,lifestyle,female,young,new,1,0,63.81,0.0
1833,lifestyle,female,adult,returning,1,0,57.42,0.0
1834,lifestyle,female,senior,returning,0,0,47.15,0.0
1835,lifestyle,female,adult,new,0,0,52.01,0.0
1836,lifestyle,male,senior,returning,0,0,52.61,0.0
1837,studio,female,adult,new,0,0,37.83,0.0
1838,studio,female,adult,returning,0,0,30.02,0.0
1839,lifestyle,male,adult,returning,0,0,58.02,0.0
1840,studio,male,adult,new,0,0,38.33,0.0
1841,studio,male,adult,new,0,0,42.47,0.0
1842,studio,female,adult,returning,0,0,35.81,0.0
1843,studio,female,adult,returning,0,0,28.06,0.0
1844,lifestyle,female,young,new,0,0,45.55,0.0
1845,lifestyle,female,adult,new,1,0,51.04,0.0
1846,studio,male,senior,new,0,0,44.38,0.0
1847,studio,female,adult,new,0,0,2.35,0.0
1848,studio,female,adult,returning,0,0,30.99,0.0
1849,lifestyle,male,young,new,0,0,41.86,0.0
1850,lifestyle,female,adult,returning,1,0,47.46,0.0
1851,studio,male,young,returning,1,0,53.64,0.0
1852,lifestyle,female,young,returning,0,0,37.78,0.0
1853,lifestyle,female,adult,new,0,0,41.94,0.0
1854,lifestyle,female,young,returning,0,0,36.48,0.0
1855,lifestyle,female,adult,returning,1,0,66.72,0.0
1856,studio,male,senior,new,0,0,45.46,0.0
1857,lifestyle,female,young,new,0,0,44.98,0.0
1858,studio,male,adult,returning,0,0,35.62,0.0
1859,lifestyle,female,adult,new,0,0,67.31,0.0
1860,lifestyle,female,young,returning,0,0,40.43,0.0
1861,lifestyle,female,adult,new,0,0,35.03,0.0
1862,lifestyle,male,adult,new,0,0,30.27,0.0
1863,studio,female,adult,new,0,0,44.05,0.0
1864,lifestyle,female,senior,new,0,0,63.31,0.0
1865,lifestyle,female,adult,new,0,0,33.52,0.0
1866,lifestyle,male,senior,new,0,0,44.15,0.0
1867,studio,male,adult,new,0,0,31.41,0.0
1868,studio,male,young,new,0,0,33.76,0.0
1869,studio,female,adult,new,0,0,17.32,0.0
1870,lifestyle,female,young,returning,0,0,50.07,0.0
1871,lifestyle,female,adult,new,0,0,53.9,0.0
1872,studio,male,adult,returning,0,0,15.95,0.0
1873,lifestyle,male,adult,returning,0,0,59.58,0.0
1874,lifestyle,female,young,new,0,0,58.18,0.0
1875,lifestyle,female,adult,new,0,0,11.3,0.0
1876,lifestyle,female,young,returning,1,0,35.27,0.0
1877,lifestyle,female,adult,returning,0,1,60.67,206.03
1878,lifestyle,male,adult,new,0,0,55.16,0.0
1879,studio,female,senior,returning,0,0,42.9,0.0
1880,lifestyle,female,young,new,0,0,42.21,0.0
1881,lifestyle,female,adult,new,0,0,47.74,0.0
1882,lifestyle,male,adult,new,0,0,33.92,0.0
1883,lifestyle,male,senior,new,0,0,59.77,0.0
1884,lifestyle,male,adult,returning,0,0,40.96,0.0
1885,studio,female,young,returning,0,0,18.67,0.0
1886,studio,male,adult,new,0,1,47.05,81.33
1887,studio,male,adult,new,0,0,38.69,0.0
1888,studio,male,adult,new,0,0,32.1,0.0
1889,lifestyle,female,senior,new,0,0,43.07,0.0
1890,lifestyle,male,young,new,1,0,59.03,0.0
1891,studio,female,senior,new,0,0,43.59,0.0
1892,studio,male,young,new,0,0,22.7,0.0
1893,lifestyle,male,senior,new,0,0,59.23,0.0
1894,studio,female,senior,returning,0,0,38.69,0.0
1895,lifestyle,male,adult,returning,0,0,46.2,0.0
1896,lifestyle,male,adult,new,0,0,42.97,0.0
1897,lifestyle,male,young,new,0,0,37.9,0.0
1898,studio,female,young,new,0,0,44.12,0.0
1899,studio,female,young,new,0,0,35.81,0.0
1900,lifestyle,male,young,returning,0,0,42.73,0.0
1901,lifestyle,male,adult,returning,0,0,17.11,0.0
1902,studio,female,young,new,0,0,43.2,0.0
1903,lifestyle,female,senior,new,0,0,45.29,0.0
1904,studio,male,adult,returning,0,0,42.55,0.0
1905,lifestyle,female,adult,new,0,0,58.45,0.0
1906,studio,female,adult,new,0,0,43.23,0.0
1907,lifestyle,female,young,returning,0,0,42.54,0.0
1908,studio,male,young,new,0,0,32.14,0.0
1909,studio,male,young,new,0,0,60.26,0.0
1910,studio,male,adult,new,0,0,39.83,0.0
1911,studio,female,adult,returning,1,0,52.1,0.0
1912,lifestyle,female,young,returning,0,0,40.17,0.0
1913,lifestyle,male,adult,new,0,0,33.03,0.0
1914,studio,female,young,new,0,0,15.49,0.0
1915,studio,female,adult,new,0,0,50.21,0.0
1916,lifestyle,female,adult,new,0,0,34.21,0.0
1917,lifestyle,female,adult,new,0,0,40.1,0.0
1918,lifestyle,female,senior,new,0,0,45.94,0.0
1919,studio,male,adult,new,0,0,49.33,0.0
1920,studio,female,adult,returning,0,0,27.34,0.0
1921,lifestyle,female,young,new,0,0,44.57,0.0
1922,studio,male,adult,new,0,0,40.12,0.0
1923,lifestyle,male,adult,new,0,0,28.16,0.0
1924,studio,female,young,returning,0,0,20.22,0.0
1925,lifestyle,male,adult,new,0,0,34.85,0.0
1926,studio,female,young,new,0,0,37.44,0.0
1927,lifestyle,male,young,returning,0,0,43.16,0.0
1928,studio,male,senior,returning,0,0,38.81,0.0
1929,lifestyle,male,adult,returning,0,0,48.52,0.0
1930,studio,male,young,new,0,0,26.43,0.0
1931,lifestyle,female,adult,new,0,0,40.29,0.0
1932,lifestyle,female,senior,returning,0,0,45.86,0.0
1933,lifestyle,male,young,new,0,0,33.7,0.0
1934,lifestyle,male,adult,new,0,0,65.02,0.0
1935,lifestyle,male,adult,returning,0,0,20.4,0.0
1936,lifestyle,male,young,returning,0,0,54.41,0.0
1937,studio,female,adult,returning,0,0,43.0,0.0
1938,lifestyle,male,young,returning,0,0,50.08,0.0
1939,studio,male,adult,new,0,0,35.96,0.0
1940,studio,female,adult,returning,0,0,48.34,0.0
1941,studio,male,young,new,0,0,30.52,0.0
1942,studio,male,adult,returning,0,0,38.92,0.0
1943,lifestyle,male,adult,new,0,0,42.73,0.0
1944,lifestyle,female,young,new,1,0,54.68,0.0
1945,lifestyle,female,adult,new,0,0,43.22,0.0
1946,lifestyle,female,young,new,0,0,32.51,0.0
1947,studio,male,senior,new,0,0,33.36,0.0
1948,studio,male,adult,new,0,0,50.8,0.0
1949,studio,female,adult,new,0,0,63.82,0.0
1950,studio,female,adult,new,0,0,40.2,0.0
1951,studio,female,adult,new,0,0,43.34,0.0
1952,studio,male,senior,new,0,0,42.52,0.0
1953,lifestyle,male,adult,new,0,0,46.55,0.0
1954,lifestyle,female,senior,returning,0,0,52.44,0.0
1955,lifestyle,female,adult,new,0,0,52.35,0.0
1956,lifestyle,female,young,new,0,0,57.37,0.0
1957,lifestyle,female,senior,new,0,0,38.16,0.0
1958,studio,female,adult,returning,0,0,63.28,0.0
1959,lifestyle,female,adult,returning,0,0,43.38,0.0
1960,lifestyle,female,senior,new,0,0,48.39,0.0
1961,studio,female,young,returning,0,0,30.87,0.0
1962,studio,female,adult,returning,0,0,30.91,0.0
1963,lifestyle,male,young,returning,0,0,48.16,0.0
1964,studio,male,adult,new,0,0,41.37,0.0
1965,lifestyle,female,adult,returning,0,0,47.65,0.0
1966,lifestyle,male,senior,new,0,0,42.45,0.0
1967,studio,female,adult,returning,0,0,7.99,0.0
1968,studio,male,adult,returning,0,0,17.04,0.0
1969,studio,male,senior,returning,0,0,40.13,0.0
1970,studio,female,adult,new,0,0,38.36,0.0
1971,studio,male,young,returning,0,0,30.8,0.0
1972,lifestyle,male,adult,new,0,0,35.07,0.0
1973,studio,male,senior,new,0,0,42.97,0.0
1974,lifestyle,female,senior,new,1,0,60.92,0.0
1975,studio,male,adult,returning,0,0,30.24,0.0
1976,lifestyle,female,senior,new,0,0,30.84,0.0
1977,studio,male,young,new,0,0,26.56,0.0
1978,studio,female,young,new,1,0,59.33,0.0
1979,lifestyle,male,senior,new,0,0,37.37,0.0
1980,lifestyle,male,young,returning,0,0,48.64,0.0
1981,studio,male,young,returning,0,0,48.86,0.0
1982,lifestyle,male,adult,new,0,0,34.09,0.0
1983,studio,female,adult,returning,0,0,30.55,0.0
1984,studio,male,adult,returning,0,0,44.87,0.0
1985,studio,male,young,returning,0,0,47.33,0.0
1986,studio,female,senior,returning,0,0,33.55,0.0
1987,lifestyle,male,senior,returning,0,0,30.79,0.0
1988,studio,male,adult,returning,0,0,47.55,0.0
1989,studio,female,adult,new,0,0,40.84,0.0
1990,lifestyle,female,adult,new,0,0,46.01,0.0
1991,lifestyle,male,adult,returning,0,0,51.16,0.0
1992,studio,male,adult,new,0,0,23.15,0.0
1993,lifestyle,female,adult,new,0,0,45.91,0.0
1994,studio,male,young,new,0,0,32.15,0.0
1995,lifestyle,female,young,new,0,0,48.03,0.0
1996,lifestyle,male,adult,new,0,0,49.99,0.0
1997,lifestyle,female,adult,returning,0,0,51.77,0.0
1998,studio,male,adult,returning,0,0,40.99,0.0
1999,studio,female,adult,new,0,0,37.51,0.0
2000,studio,male,adult,new,0,0,37.84,0.0
2001,studio,female,adult,new,1,0,53.67,0.0
2002,studio,male,young,new,0,0,28.76,0.0
2003,lifestyle,male,adult,new,0,0,38.3,0.0
2004,studio,female,adult,returning,0,0,39.02,0.0
2005,studio,female,adult,returning,1,0,56.5,0.0
2006,lifestyle,female,adult,new,0,0,35.49,0.0
2007,studio,male,adult,new,1,0,39.23,0.0
2008,lifestyle,female,senior,returning,0,0,30.25,0.0
2009,studio,male,adult,returning,0,0,22.39,0.0
2010,studio,female,adult,returning,0,0,29.6,0.0
2011,studio,female,senior,new,0,0,35.53,0.0
2012,studio,male,adult,new,0,0,32.17,0.0
2013,lifestyle,female,adult,new,0,0,29.95,0.0
2014,studio,female,young,new,0,0,16.87,0.0
2015,lifestyle,male,adult,returning,1,1,78.27,181.42
2016,studio,female,adult,new,0,0,36.27,0.0
2017,studio,male,adult,returning,0,0,41.21,0.0
2018,lifestyle,female,adult,new,0,0,50.15,0.0
2019,studio,male,senior,returning,0,0,43.92,0.0
2020,lifestyle,male,young,new,0,0,43.15,0.0
2021,lifestyle,male,adult,new,0,0,50.76,0.0
2022,lifestyle,female,adult,new,0,0,56.24,0.0
2023,lifestyle,female,adult,new,0,0,35.23,0.0
2024,studio,female,adult,returning,0,0,42.7,0.0
2025,studio,male,young,new,0,0,28.76,0.0
2026,studio,male,young,returning,0,0,37.19,0.0
2027,lifestyle,female,adult,new,0,0,52.7,0.0
2028,lifestyle,female,adult,new,0,0,39.26,0.0
2029,studio,male,adult,returning,0,0,25.48,0.0
2030,lifestyle,male,senior,returning,0,1,62.41,192.03
2031,studio,female,young,new,1,0,40.47,0.0
2032,lifestyle,male,adult,returning,0,0,31.26,0.0
2033,studio,female,adult,new,0,0,47.07,0.0
2034,lifestyle,female,senior,new,0,0,52.32,0.0
2035,lifestyle,female,senior,returning,0,0,39.8,0.0
2036,studio,female,adult,new,1,0,40.16,0.0
2037,studio,male,adult,new,0,0,25.85,0.0
2038,studio,female,young,returning,0,0,27.8,0.0
2039,studio,female,adult,new,0,0,46.53,0.0
2040,studio,male,adult,new,0,0,33.9,0.0
2041,lifestyle,female,adult,new,0,0,63.32,0.0
2042,lifestyle,male,adult,returning,1,0,56.6,0.0
2043,lifestyle,female,adult,returning,0,0,36.24,0.0
2044,studio,male,adult,new,0,0,44.28,0.0
2045,lifestyle,female,adult,returning,0,0,25.3,0.0
2046,lifestyle,male,young,new,1,0,58.88,0.0
2047,studio,male,young,returning,0,0,22.88,0.0
2048,lifestyle,female,young,returning,1,0,35.18,0.0
2049,lifestyle,female,senior,returning,0,0,45.82,0.0
2050,studio,male,young,new,1,0,58.35,0.0
2051,studio,male,adult,returning,0,0,37.14,0.0
2052,studio,male,young,new,0,0,35.94,0.0
2053,studio,female,adult,new,0,0,9.01,0.0
2054,lifestyle,female,senior,new,0,0,45.45,0.0
2055,lifestyle,female,adult,new,0,0,40.55,0.0
2056,lifestyle,female,young,new,0,0,48.21,0.0
2057,studio,female,young,new,0,0,24.42,0.0
2058,studio,male,senior,new,0,0,48.3,0.0
2059,lifestyle,male,adult,returning,0,0,36.91,0.0
2060,lifestyle,female,adult,new,0,0,39.01,0.0
2061,studio,female,adult,new,1,0,55.28,0.0
2062,lifestyle,female,adult,new,0,0,30.11,0.0
2063,lifestyle,female,young,returning,0,0,50.24,0.0
2064,studio,female,adult,new,0,0,21.45,0.0
2065,studio,female,adult,new,0,0,41.55,0.0
2066,lifestyle,male,young,new,0,0,39.65,0.0
2067,studio,male,adult,returning,0,0,33.46,0.0
2068,studio,female,senior,new,0,0,9.35,0.0
2069,studio,female,senior,new,0,0,34.09,0.0
2070,studio,male,young,returning,0,0,32.9,0.0
2071,lifestyle,male,young,new,0,0,57.49,0.0
2072,lifestyle,male,senior,new,0,1,66.64,143.64
2073,studio,male,young,new,0,0,28.47,0.0
2074,lifestyle,female,young,returning,0,1,70.34,156.28
2075,lifestyle,male,senior,new,0,0,41.95,0.0
2076,lifestyle,female,young,new,0,0,52.32,0.0
2077,studio,male,adult,new,0,0,37.61,0.0
2078,studio,female,adult,returning,0,0,26.0,0.0
2079,lifestyle,male,adult,new,0,0,51.38,0.0
2080,lifestyle,female,young,new,0,0,48.01,0.0
2081,studio,female,senior,returning,0,0,48.96,0.0
2082,studio,female,adult,returning,0,0,33.18,0.0
2083,studio,male,adult,returning,1,0,56.01,0.0
2084,lifestyle,male,young,new,0,0,61.2,0.0
2085,lifestyle,male,young,new,0,0,43.71,0.0
2086,studio,male,adult,new,0,0,31.01,0.0
2087,studio,female,adult,new,0,1,70.44,188.09
2088,lifestyle,female,senior,returning,0,0,53.67,0.0
2089,lifestyle,female,adult,returning,0,0,37.5,0.0
2090,studio,female,adult,new,1,0,67.35,0.0
2091,lifestyle,male,adult,returning,0,0,29.97,0.0
2092,lifestyle,male,adult,returning,1,0,62.29,0.0
2093,studio,male,adult,returning,0,0,46.46,0.0
2094,lifestyle,female,young,returning,0,0,52.72,0.0
2095,studio,female,senior,new,1,0,46.0,0.0
2096,lifestyle,male,adult,new,0,0,29.59,0.0
2097,lifestyle,male,adult,new,0,0,44.3,0.0
2098,lifestyle,female,adult,new,0,0,49.05,0.0
2099,lifestyle,female,adult,new,0,0,31.22,0.0
2100,studio,female,young,new,0,0,38.02,0.0
2101,lifestyle,male,young,new,0,0,27.43,0.0
2102,lifestyle,male,adult,new,0,0,52.61,0.0
2103,studio,female,young,new,0,0,29.29,0.0
2104,lifestyle,female,adult,new,0,0,40.36,0.0
2105,lifestyle,male,young,new,0,0,50.64,0.0
2106,studio,female,adult,new,0,0,42.71,0.0
2107,lifestyle,female,young,new,0,0,46.74,0.0
2108,lifestyle,male,adult,returning,0,0,52.29,0.0
2109,studio,male,adult,new,0,0,39.09,0.0
2110,lifestyle,male,young,new,0,0,56.48,0.0
2111,studio,male,adult,new,0,0,17.89,0.0
2112,studio,female,senior,new,0,0,39.4,0.0
2113,studio,male,adult,returning,0,0,33.98,0.0
2114,lifestyle,female,adult,new,0,0,39.81,0.0
2115,lifestyle,female,senior,returning,0,0,51.97,0.0
2116,studio,male,senior,returning,0,0,42.14,0.0
2117,studio,male,senior,new,0,0,48.25,0.0
2118,lifestyle,female,young,new,0,0,30.16,0.0
2119,studio,female,senior,new,1,0,77.92,0.0
2120,lifestyle,female,adult,new,0,0,38.09,0.0
2121,lifestyle,male,adult,returning,0,0,44.87,0.0
2122,lifestyle,male,young,new,0,0,39.94,0.0
2123,lifestyle,female,senior,new,0,1,67.81,144.08
2124,studio,female,adult,new,0,0,29.65,0.0
2125,lifestyle,male,adult,new,0,0,44.06,0.0
2126,lifestyle,female,young,returning,0,0,47.8,0.0
2127,lifestyle,male,young,new,0,0,17.98,0.0
2128,studio,female,senior,new,0,0,36.71,0.0
2129,lifestyle,female,adult,new,0,0,38.33,0.0
2130,studio,male,adult,new,0,0,58.21,0.0
2131,studio,female,adult,new,0,0,43.6,0.0
2132,studio,male,young,new,0,0,50.0,0.0
2133,lifestyle,male,adult,new,0,0,47.58,0.0
2134,lifestyle,male,adult,new,0,0,42.82,0.0
2135,lifestyle,male,young,new,0,1,65.64,144.63
2136,lifestyle,male,young,new,0,1,73.23,145.29
2137,studio,female,young,new,0,0,52.5,0.0
2138,lifestyle,female,young,new,0,0,45.02,0.0
2139,studio,male,adult,returning,1,0,43.77,0.0
2140,lifestyle,female,senior,new,0,0,56.25,0.0
2141,lifestyle,female,adult,returning,1,0,48.47,0.0
2142,lifestyle,female,young,returning,0,0,45.9,0.0
2143,lifestyle,female,young,new,0,0,48.81,0.0
2144,studio,male,adult,returning,1,0,48.92,0.0
2145,studio,male,senior,returning,0,0,30.95,0.0
2146,lifestyle,female,young,new,0,0,37.45,0.0
2147,studio,male,young,returning,0,0,31.84,0.0
2148,studio,male,adult,new,1,0,39.46,0.0
2149,studio,male,adult,new,0,0,31.14,0.0
2150,lifestyle,male,adult,returning,0,0,27.48,0.0
2151,studio,male,adult,new,0,0,40.91,0.0
2152,studio,female,adult,returning,0,0,38.33,0.0
2153,lifestyle,male,senior,returning,0,0,49.66,0.0
2154,lifestyle,female,young,returning,1,0,53.14,0.0
2155,studio,female,senior,new,0,0,37.48,0.0
2156,studio,male,adult,returning,0,0,26.71,0.0
2157,studio,male,adult,new,0,0,40.05,0.0
2158,studio,male,adult,new,0,0,21.42,0.0
2159,studio,male,adult,new,0,0,35.84,0.0
2160,lifestyle,male,adult,new,0,0,35.66,0.0
2161,lifestyle,male,adult,new,0,0,59.57,0.0
2162,lifestyle,female,young,new,0,0,47.27,0.0
2163,studio,female,adult,new,1,0,50.0,0.0
2164,lifestyle,male,adult,new,0,0,30.94,0.0
2165,studio,male,young,returning,0,0,21.36,0.0
2166,lifestyle,female,senior,new,1,1,86.96,155.4
2167,lifestyle,female,young,new,0,0,59.99,0.0
2168,studio,female,adult,returning,0,0,39.09,0.0
2169,lifestyle,female,young,new,0,0,43.75,0.0
2170,studio,male,adult,returning,0,0,36.9,0.0
2171,lifestyle,male,young,new,0,0,43.03,0.0
2172,studio,female,adult,new,0,0,37.03,0.0
2173,studio,male,young,new,0,0,28.15,0.0
2174,lifestyle,female,young,new,0,0,32.26,0.0
2175,studio,female,adult,returning,0,0,36.09,0.0
2176,lifestyle,female,adult,new,0,0,56.93,0.0
2177,studio,male,young,returning,0,0,42.77,0.0
2178,lifestyle,female,young,new,0,0,29.67,0.0
2179,lifestyle,female,senior,new,0,0,44.45,0.0
2180,lifestyle,male,young,returning,0,0,49.29,0.0
2181,studio,male,senior,new,0,0,55.17,0.0
2182,studio,female,adult,returning,0,0,52.91,0.0
2183,studio,female,young,new,0,0,32.89,0.0
2184,studio,male,adult,new,0,0,43.24,0.0
2185,lifestyle,male,senior,returning,0,0,49.49,0.0
2186,lifestyle,female,adult,new,0,0,40.8,0.0
2187,lifestyle,female,adult,new,0,0,42.62,0.0
2188,lifestyle,female,adult,returning,0,0,42.75,0.0
2189,lifestyle,female,senior,new,0,0,58.75,0.0
2190,lifestyle,male,adult,new,0,0,27.96,0.0
2191,studio,female,young,new,1,0,54.68,0.0
2192,lifestyle,male,young,new,0,0,57.39,0.0
2193,lifestyle,female,young,new,0,0,56.32,0.0
2194,lifestyle,female,young,new,0,0,47.69,0.0
2195,studio,male,young,new,0,0,27.43,0.0
2196,studio,male,adult,new,0,0,42.77,0.0
2197,studio,female,young,returning,0,0,48.25,0.0
2198,lifestyle,male,adult,new,0,0,36.85,0.0
2199,lifestyle,male,adult,new,1,0,60.58,0.0
2200,studio,female,young,returning,0,0,32.95,0.0
2201,lifestyle,male,young,returning,1,0,50.86,0.0
2202,studio,female,young,new,0,0,31.85,0.0
2203,studio,male,young,returning,0,0,36.29,0.0
2204,studio,female,adult,new,0,1,45.82,79.94
2205,lifestyle,male,adult,new,0,0,31.18,0.0
2206,lifestyle,male,young,returning,0,0,33.1,0.0
2207,studio,female,adult,returning,0,0,38.28,0.0
2208,lifestyle,female,young,new,0,0,27.34,0.0
2209,studio,male,adult,new,0,0,12.83,0.0
2210,lifestyle,male,adult,new,0,0,55.73,0.0
2211,lifestyle,female,adult,new,0,0,31.87,0.0
2212,lifestyle,female,young,returning,0,0,40.06,0.0
2213,studio,female,young,new,0,0,44.22,0.0
2214,lifestyle,female,adult,new,1,0,42.62,0.0
2215,lifestyle,female,senior,new,0,0,32.61,0.0
2216,studio,male,senior,returning,0,0,33.67,0.0
2217,lifestyle,female,young,new,0,0,51.61,0.0
2218,studio,female,adult,returning,0,0,34.78,0.0
2219,lifestyle,male,adult,returning,0,0,41.92,0.0
2220,studio,male,senior,new,1,0,52.05,0.0
2221,lifestyle,male,young,returning,0,0,47.62,0.0
2222,lifestyle,male,adult,returning,0,0,56.32,0.0
2223,studio,male,young,new,0,0,64.84,0.0
2224,studio,female,adult,new,0,0,33.52,0.0
